Date,y_true_vol,pred_hist,pred_ewma,pred_rf
2024-07-27 00:00:00+00:00,0.02441755474740627,0.025322184344889635,0.02369155099619009,0.024904640993808395
2024-07-28 00:00:00+00:00,0.018075832659268248,0.02441755474740627,0.02297257494648842,0.023665925096881694
2024-07-29 00:00:00+00:00,0.018222215010769875,0.018075832659268248,0.02232965245854372,0.018911958112831223
2024-07-30 00:00:00+00:00,0.018906176563400646,0.018222215010769875,0.0222670510354178,0.01934985666879855
2024-07-31 00:00:00+00:00,0.019138870259253645,0.018906176563400646,0.0217086995485062,0.02030493251247177
2024-08-01 00:00:00+00:00,0.022748971640904905,0.019138870259253645,0.021865084839791528,0.021231496959659417
2024-08-02 00:00:00+00:00,0.022903944287925648,0.022748971640904905,0.02138082751364407,0.023884550505810412
2024-08-03 00:00:00+00:00,0.025343899125620538,0.022903944287925648,0.025728754467675467,0.023569151190888128
2024-08-04 00:00:00+00:00,0.032008592398693345,0.025343899125620538,0.02511867099771953,0.02607491343774288
2024-08-05 00:00:00+00:00,0.03284852883729637,0.032008592398693345,0.02654895375390826,0.03577094196483085
2024-08-06 00:00:00+00:00,0.033126942568521174,0.03284852883729637,0.03143018117485813,0.03344248516128469
2024-08-07 00:00:00+00:00,0.045088921979376806,0.033126942568521174,0.031801585607637024,0.03337711627791805
2024-08-08 00:00:00+00:00,0.04442117025081184,0.045088921979376806,0.03115102636347844,0.043028773556876704
2024-08-09 00:00:00+00:00,0.0444204039471593,0.04442117025081184,0.041235554356010395,0.04174175922213661
2024-08-10 00:00:00+00:00,0.04548700850660841,0.0444204039471593,0.04011672016612776,0.03928799653528
2024-08-11 00:00:00+00:00,0.04522212838731553,0.04548700850660841,0.03889550053893455,0.04384891585077138
2024-08-12 00:00:00+00:00,0.04549868084348046,0.04522212838731553,0.038796639632249996,0.04354379744497657
2024-08-13 00:00:00+00:00,0.04581139747214679,0.04549868084348046,0.037706905973547,0.0446112794833338
2024-08-14 00:00:00+00:00,0.04602979335719126,0.04581139747214679,0.036915745870745253,0.04472501358286397
2024-08-15 00:00:00+00:00,0.04335597099403011,0.04602979335719126,0.036607128046440736,0.04484453643082351
2024-08-16 00:00:00+00:00,0.043316991571447805,0.04335597099403011,0.03583668763501936,0.0423605188098103
2024-08-17 00:00:00+00:00,0.04199580481620334,0.043316991571447805,0.03519528530140812,0.039282409520619566
2024-08-18 00:00:00+00:00,0.03738054771304429,0.04199580481620334,0.034208839026091974,0.03900073435649209
2024-08-19 00:00:00+00:00,0.03610383261232194,0.03738054771304429,0.03342313993899253,0.03719669650769255
